개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3200000,2005320008007500002,2005-02-15,,휴업,,,,,5697,,,르네상스쇼핑몰(주),쇼핑센터,I,2025-12-15 16:15:28,,휴업처리,2,02,028892003,,193746.833837509    ,442510.775085572    ,서울특별시 관악구 신림동 1422번지 5호   ,2007-06-30 10:48:16
3200000,2005320008007500003,2005-11-29,,휴업,,,,,1274,,,관악종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,휴업처리,2,02,028564355,,193580.366498464    ,442144.670802989    ,서울특별시 관악구 신림동 1602번지 2호   ,2007-06-30 10:48:16
3200000,2006320008007500001,2006-08-25,,영업/정상,,,,,3608.51,,,라붐아울렛,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 관악구 남부순환로 1820 (봉천동),정상영업,1,01,0262768006,대규모점포,195703.043681259    ,442094.085759338    ,서울특별시 관악구 봉천동 862번지 1호,2014-09-24 08:53:36
3200000,2009320013107500001,2009-02-04,,영업/정상,,,,,16025.6,151-930,,타임스트림,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 관악구 신림로 330 (신림동),정상영업,1,01,028818004,대규모점포,193754.427350029    ,442407.201247108    ,서울특별시 관악구 서원동 1641번지 2호,2021-10-18 11:07:16
3200000,2011320019107500001,2011-08-10,,영업/정상,,,,,1203,151-836,,GS THE FRESH 관악점,구분없음,I,2025-12-15 16:15:28,서울특별시 관악구 쑥고개로 111 (봉천동),정상영업,1,01,028730637,준대규모점포,195431.465419568    ,441896.302934956    ,서울특별시 관악구 봉천동 1567번지 1호,2025-08-01 18:06:19
3200000,2011320019107500002,2011-09-01,,영업/정상,,,,,529,151-818,,GS THE FRESH 낙성대점,구분없음,I,2025-12-15 16:15:28,서울특별시 관악구 봉천로 576 (봉천동),정상영업,1,01,0220398215,준대규모점포,196501.159765837    ,441640.881044209    ,서울특별시 관악구 봉천동 1629번지 2호,2025-08-01 18:04:52
3200000,2011320019107500003,2011-10-19,,영업/정상,,,,,577.2,151-823,,홈플러스 익스프레스 봉천점,구분없음,I,2025-12-15 16:15:28,서울특별시 관악구 양녕로 46 (봉천동),정상영업,1,01,028728545,준대규모점포,195274.343265834    ,442663.498606503    ,서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,2024-08-06 09:40:36
3200000,2011320019107500004,2011-10-26,,영업/정상,,,,,414.86,151-826,,(주)이마트에브리데이 봉천동점,구분없음,I,2025-12-15 16:15:28,서울특별시 관악구 은천로 51 (봉천동),정상영업,1,01,0232853651,준대규모점포,194770.417438694    ,442676.831360439    ,서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층,2024-07-31 11:05:05
3200000,2012320019107500001,1999-12-07,,영업/정상,,,,,3383.98,151-888,,(주)천성세이브마트,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 관악구 난곡로 220 (신림동),정상영업,1,01,028566022,대규모점포,192674.94071058     ,441352.713136511    ,서울특별시 관악구 미성동 607번지 73호,2014-09-24 09:55:36
3200000,2012320019107500002,1997-11-07,,영업/정상,,,,,21711.05,151-718,,롯데쇼핑(주) 관악점,복합쇼핑몰,I,2026-01-03 22:18:10,서울특별시  봉천로 209,정상영업,1,01,0232898728,대규모점포,,,서울특별시 관악구 보라매동 729호 22통 롯데백화점,2026-01-02 14:08:11
3200000,1977320022507500001,1977-05-26,,폐업,2024-03-19,,,,2740,,,신림종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,폐업처리,3,03,0200000000,대규모점포,192597.407974484    ,442498.617590296    ,서울특별시 관악구 신림동 505-1,2024-03-25 17:13:27
3200000,2011320019107500005,2011-11-02,,폐업,2020-03-05,,,,156.1,151-858,,홈플러스 익스프레스 신림점,구분없음,I,2025-12-15 16:15:28,서울특별시 관악구 신림로 101 (신림동),폐업처리,3,03,0232858561,준대규모점포,194457.492960109    ,440910.563872941    ,서울특별시 관악구 대학동 240번지 4호,2020-03-09 09:41:24
3200000,2014320019107500001,1978-08-07,,영업/정상,,,,,0,,,신림중앙시장,시장,I,2025-12-15 16:15:28,서울특별시 관악구 조원로16길 27 (신림동),정상영업,1,01,028657577,대규모점포,,,,2016-12-28 13:20:17
3210000,1979321012207500001,1979-02-16,,영업/정상,,,,,4516,137-072,,무지개종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",정상영업,1,01,34747621,대규모점포,,,서울특별시 서초구 서초동 1335번지,2016-04-05 17:37:47
3210000,2016321015507500001,2016-12-01,,폐업,2022-03-25,,,,194.64,,06561,(주)지에스리테일 서초방배점,대형마트,I,2025-12-15 16:15:28,"서울특별시 서초구 방배로37길 11, 1층 (방배동, 삼호회관)",폐업처리,3,03,0220063215,준대규모점포,198970.448010517    ,443479.894856733    ,서울특별시 서초구 방배동 795번지 1호,2022-03-28 13:52:53
3210000,1995321012207500001,1995-06-01,,영업/정상,,,,,3752,,06511,(주)이랜드리테일 강남점,대형마트,I,2026-01-20 22:18:10,"서울특별시 서초구 잠원로 51, 뉴코아백화점 (잠원동)",정상영업,1,01,,대규모점포,200576.608647619    ,445241.8984183      ,서울특별시 서초구 잠원동 70-2 뉴코아백화점,2026-01-19 17:09:11
3210000,2005321007607500005,2005-03-30,,영업/정상,,,,,9250,,,(주)이마트 양재점,대형마트,I,2025-12-15 16:15:28,"서울특별시 서초구 매헌로 16 (양재동,하이브랜드 지하1층)",정상영업,1,01,0221551052,대규모점포,,,서울특별시 서초구 양재동 215호 하이브랜드 지하1층,2024-04-17 14:50:48
3210000,2005321007607500007,2015-09-22,,영업/정상,,,,,64948.72,,,신세계백화점 강남점,대형마트,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로 176 (반포동),정상영업,1,01,0234791005,대규모점포,200250.447804795    ,444683.220506107    ,서울특별시 서초구 반포동 19번지 3호,2025-10-28 14:40:18
3210000,2007321010807500001,2007-07-20,,영업/정상,,,,,4950,,,엘루체,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로 23 (반포동),정상영업,1,01,34777637,대규모점포,,,서울특별시 서초구 반포동 1141번지,2013-03-16 15:26:02
3210000,2009321012207500001,1980-08-02,,영업/정상,,,,,5408,137-859,,무지개쇼핑,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 사임당로 151 (서초동),정상영업,1,01,34725490,대규모점포,202216.049985624    ,443352.024569293    ,서울특별시 서초구 서초2동 1332번지 2호,2013-03-18 23:38:28
3210000,2012321012207500002,2012-04-24,,영업/정상,,,,,1049.58,137-061,,롯데슈퍼 방배2점,구분없음,U,2026-02-27 22:18:10,서울특별시 방배로33길 29,정상영업,1,01,025360004,준대규모점포,198984.364832071    ,443229.835878514    ,서울특별시 서초구 방배1동 816번지 1호,2026-02-26 15:08:51
3210000,2012321012207500003,2012-05-14,,영업/정상,,,,,12595,137-711,,뉴코아백화점,백화점,I,2026-01-20 22:18:10,"서울특별시 서초구 잠원로 37-6 (잠원동, 뉴코아백화점빌딩)",정상영업,1,01,,대규모점포,200367.985010323    ,445207.663497148    ,서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩,2026-01-19 17:19:00
3210000,2012321012207500004,2012-05-14,,영업/정상,,,,,15065.56,137-030,,뉴코아아울렛,전문점,I,2026-01-20 22:18:10,서울특별시 서초구 잠원로 51 (잠원동),정상영업,1,01,,대규모점포,200576.608647619    ,445241.8984183      ,서울특별시 서초구 잠원동 70번지 2호,2026-01-19 17:24:56
3210000,2012321012207500005,2012-05-18,,영업/정상,,,,,249.9,137-828,,롯데쇼핑(주)롯데슈퍼 방배점,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 서초구 방배중앙로 198 (방배동),정상영업,1,01,025345601,준대규모점포,198660.616347373    ,443855.573402136    ,서울특별시 서초구 방배본동 755번지 5호,2025-10-28 14:45:49
3210000,2013321012207500001,1997-03-29,,영업/정상,,,,,33736,,,국제전자도매센타,전문점,I,2025-12-15 16:15:28,서울특별시 서초구 효령로 304 (서초동),정상영업,1,01,0234651010,대규모점포,,,,2016-03-03 11:07:45
3210000,2013321012207500002,1997-10-29,,영업/정상,,,,,2803,,,반포프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로3길 8 (반포동),정상영업,1,01,025918081,대규모점포,,,,2013-03-15 18:24:21
3210000,2013321012207500003,1981-07-23,,영업/정상,,,,,1932,,,신동아종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 사임당로 130 (서초동),정상영업,1,01,0234733734,대규모점포,,,,2013-03-16 14:20:30
3210000,2013321012207500005,1979-12-12,,영업/정상,,,,,1866,,,대림상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 나루터로 32 (잠원동),정상영업,1,01,025372790,대규모점포,,,,2013-03-16 15:16:03
3210000,2013321012207500006,1989-06-05,,영업/정상,,,,,2008,,,서초쇼핑,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 고무래로 90-7 (서초동),정상영업,1,01,025368480,대규모점포,,,,2016-03-03 15:58:31
3210000,2013321012207500007,1982-11-12,,영업/정상,,,,,1256,,,한양스토아,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 서초중앙로 220 (반포동),정상영업,1,01,025366261,대규모점포,,,,2013-03-16 15:56:28
3210000,2013321012207500008,1983-04-30,,영업/정상,,,,,3080,,,방배종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 방배천로16길 18 (방배동),정상영업,1,01,0234864924,대규모점포,,,,2013-03-16 16:02:33
3210000,2013321012207500009,1976-12-11,,영업/정상,,,,,6446.23,,,이수시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 방배로33길 29 (방배동),정상영업,1,01,025991380,대규모점포,,,,2014-03-11 10:14:19
3210000,2013321012207500010,1977-11-05,,영업/정상,,,,,9564,,,신반포종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로15길 29 (반포동),정상영업,1,01,025992262,대규모점포,,,,2017-04-18 16:03:33
3210000,2013321012207500011,1982-05-31,,영업/정상,,,,,3138,,,신사쇼핑,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 나루터로 37 (잠원동),정상영업,1,01,025930244,대규모점포,,,,2020-09-09 14:57:03
3210000,2013321012207500012,1978-11-14,,영업/정상,,,,,3001,,,대림서초리시온,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 서초중앙로22길 25 (서초동),정상영업,1,01,025860025,대규모점포,,,,2013-03-16 16:38:21
3210000,2013321012207500013,2005-02-25,,영업/정상,,,,,6973,,,아크로비스타 아케이드,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 서초중앙로 188 (서초동),정상영업,1,01,025972222,대규모점포,,,,2013-03-16 17:04:36
3210000,2013321012207500014,2005-02-28,,영업/정상,,,,,34765,,,하이브랜드,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 매헌로 16 (양재동),정상영업,1,01,025230081,대규모점포,,,,2013-03-16 17:17:23
3210000,2013321012207500015,2003-05-01,,영업/정상,,,,,5546,,,교보타워 지하아케이드,전문점,I,2025-12-15 16:15:28,서울특별시 서초구 강남대로 465 (서초동),정상영업,1,01,0234804700,대규모점포,,,,2013-03-16 17:35:20
3210000,2013321012207500016,2000-12-09,,영업/정상,,,,,9977.11,,,코스트코코리아,대형마트,I,2025-12-15 16:15:28,서울특별시 서초구 양재대로 159 (양재동),정상영업,1,01,18999900,대규모점포,,,,2015-12-09 17:24:01
3210000,2013321012207500017,1997-10-29,,영업/정상,,,,,2803,,,반포프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로3길 8 (반포동),정상영업,1,01,025948466,대규모점포,,,,2013-03-18 11:04:22
3210000,2015321015507500001,2015-02-03,,영업/정상,,,,,12066.12,,06655,롯데쇼핑(주) 롯데마트 서초점,복합쇼핑몰,I,2026-01-02 02:40:00,"서울특별시 서초구 서초대로38길 12 (서초동, 마제스타시티, 힐스테이트 서리풀)",정상영업,1,01,0221458000,대규모점포,200440.010811975    ,443124.671418408    ,"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀",2025-12-31 10:44:38
3210000,2025321019507500001,2025-04-21,,영업/정상,,,,,297.5,,06560,GS THE FRESH 방배중앙점,구분없음,I,2025-12-15 16:15:28,서울특별시 서초구 동광로 35 (방배동),정상영업,1,01,0220062364,준대규모점포,198748.271354705    ,443257.313511019    ,서울특별시 서초구 방배동 790-12,2025-05-02 09:53:19
3210000,2011321012207500001,2011-08-02,,폐업,2020-11-04,,,,3917,,06522,매일종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 서초구 잠원로4길 54 (잠원동, 매일종합상가)",폐업처리,3,03,,대규모점포,201024.481364815    ,445492.334204608    ,서울특별시 서초구 잠원동 60번지 3호,2020-11-06 09:33:52
3210000,2012321012207500006,2016-01-29,,폐업,2019-08-17,,,,258.3,137-041,,홈플러스(주) 익스프레스 서울논현역점,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로 326 (반포동),폐업처리,3,03,34468545,준대규모점포,,,서울특별시 서초구 반포1동 705번지,2019-08-22 17:46:14
3210000,2013321012207500004,1980-01-21,,폐업,2020-09-24,,,,2956,,,진흥종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 서초대로 385 (서초동),폐업처리,3,03,0234816763,대규모점포,,,,2020-09-24 16:03:38
3210000,2014321012207500001,2014-09-29,,폐업,2019-04-30,,,,206.1,137-845,,홈플러스익스프레스 방배점,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 서초구 서초대로 34 (방배동),폐업처리,3,03,025848545,준대규모점포,198709.207041029    ,442599.234175666    ,서울특별시 서초구 방배동 950번지 1호,2019-05-28 09:38:04
3210000,1982321007607500001,1982-04-08,,영업/정상,,,,,56379.9,,,터미널상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 서초구 신반포로 194 (반포동),정상영업,1,01,025354160,대규모점포,200554.74395758     ,444811.364826199    ,서울특별시 서초구 반포동 19번지 4   호,2017-04-24 20:53:39
3220000,2013322016207500003,2013-12-04,,폐업,2022-08-19,,,,3041.01,135-930,,역삼서해더블루,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 논현로63길 16 (역삼동),폐업처리,3,03,025673424,대규모점포,203389.562748068    ,443422.779316247    ,서울특별시 강남구 역삼1동 796번지 29호,2022-08-19 11:11:37
3220000,2014322016207500002,2012-07-02,,폐업,2014-06-15,,,,180.8,,,롯데쇼핑(주)롯데슈퍼 역삼점,,I,2025-12-15 16:15:28,서울특별시 강남구 논현로 468 (역삼동),폐업처리,3,03,0222905853,준대규모점포,,,,2014-07-02 16:11:01
3220000,2014322016207500003,2011-11-24,,폐업,2021-11-16,,,,177.7,,,롯데슈퍼 역삼2동점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 역삼로 230 (역삼동),폐업처리,3,03,0234525601,준대규모점포,,,,2025-03-18 10:07:16
3220000,2014322016207500004,2011-12-02,,폐업,2021-11-16,,,,336.2,,,롯데슈퍼 역삼1동점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 역삼로8길 15 (역삼동),폐업처리,3,03,025685601,준대규모점포,,,,2025-03-18 10:04:49
3220000,2014322016207500006,2012-07-02,,폐업,2021-12-30,,,,120.07,,,롯데슈퍼 압구정점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 도산대로35길 39 (신사동),폐업처리,3,03,0234465634,준대규모점포,,,,2022-01-17 18:06:36
3220000,2014322016207500009,2012-07-02,,폐업,2021-11-16,,,,503.8,,,롯데슈퍼 도곡점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 언주로 123 (도곡동, 개포한신아파트)",폐업처리,3,03,025475601,준대규모점포,,,,2025-03-18 10:03:38
3220000,2001322008307500002,1973-08-01,,폐업,2013-02-14,,,,0,,,영동시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 학동로4길 15 (논현동),폐업처리,3,03,025471151,대규모점포,202010.0103397      ,445368.131754546    ,서울특별시 강남구 논현동 122번지 8호,2013-12-30 09:11:02
3220000,2001322008307500008,1978-05-26,,폐업,2014-03-24,2011-04-15,2014-04-30,,0,,,청담제일시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 도산대로85길 30 (청담동),폐업처리,3,03,025441034,대규모점포,,,서울특별시 강남구 청담동 122호,2014-03-24 18:28:39
3220000,2001322008307500034,1999-07-14,,휴업,,,,,5174,,,(주)신세계마트 이마트 역삼점,대형마트,I,2025-12-15 16:15:28,,휴업처리,2,02,025696396,,,,서울특별시 강남구 역삼동 755호 한솔필리아지층  ,2007-07-14 10:53:01
3220000,2003322008307500001,2003-01-28,,영업/정상,,,,,1255,135-510,,금강상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 압구정로 201 (구현대아파트),정상영업,1,01,0234165828,대규모점포,,,서울특별시 강남구 압구정1동 456번지,2023-12-12 09:38:20
3220000,2003322008307500002,2003-04-18,,휴업,,,,,21237.74,,,(주)현대백화점 동호스토아,백화점,I,2025-12-15 16:15:28,,휴업처리,2,02,025492233,,,,서울특별시 강남구 압구정동 456호   ,2007-07-14 10:53:01
3220000,2003322008307500004,2003-01-28,,휴업,,,,,,,,남서울종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,,휴업처리,2,02,025560604,,,,"서울특별시 강남구 대치동 623,624호   ",2013-12-30 13:55:03
3220000,2005000000000000006,1988-05-13,,영업/정상,,,,,3014.31,135-280,,남서울종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 남부순환로 2921 (대치동),정상영업,1,01,025560604,대규모점포,,,서울특별시 강남구 대치동 623번지,2021-08-27 09:39:20
3220000,2006322012707500001,2006-10-24,,영업/정상,,,,,5174,135-080,,(주)이마트 역삼점,대형마트,I,2025-12-15 16:15:28,서울특별시 강남구 역삼로 310 (역삼동),정상영업,1,01,0269081051,대규모점포,,,서울특별시 강남구 역삼동 755번지,2024-04-17 14:56:28
3220000,2009322012707500001,2009-09-30,,영업/정상,,,,,3273.17,135-820,,논현웰스톤상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 학동로43길 38 (논현동),정상영업,1,01,025451579,대규모점포,,,서울특별시 강남구 논현2동 108번지,2013-12-27 13:45:22
3220000,2010322016207500001,2005-08-29,,영업/정상,,,,,12645.92,135-856,,아카데미프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 남부순환로 2804 (도곡동, 아카데미스위트)",정상영업,1,01,,대규모점포,204538.144891563    ,442942.853505354    ,"서울특별시 강남구 도곡2동 467번지 7호 아카데미스위트 에이동B101,B102,B201",2013-12-27 13:43:01
3220000,2010322016207500002,2010-12-30,,영업/정상,,,,,0,135-509,,삼성동 신도브래뉴 주상복합 상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 삼성로103길 12 (삼성동),정상영업,1,01,34536499,대규모점포,204652.111034177    ,445353.174360925    ,서울특별시 강남구 삼성2동 121번지 38호,2013-12-30 10:34:39
3220000,2011322016207500002,2011-04-12,,영업/정상,,,,,3386.04,135-948,,하우스오브신세계 청담,백화점,I,2025-12-15 16:15:28,서울특별시 강남구 도산대로 442 (청담동),정상영업,1,01,0269471234,대규모점포,203789.588128352    ,446796.128299612    ,서울특별시 강남구 청담동 4번지 1호 외 9필지,2025-12-05 16:01:59
3220000,2011322016207500003,2011-06-23,,영업/정상,,,,,0,135-011,,영동전통시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 강남대로124길 22, 3층 301호 (논현동)",정상영업,1,01,,대규모점포,,,서울특별시 강남구 논현1동 140번지 외 44필지,2019-08-31 10:59:45
3220000,2012322016207500001,2012-07-26,,영업/정상,,,,,170.28,135-897,,홈플러스 익스프레스 압구정점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 압구정로46길 5-2 (신사동),정상영업,1,01,0234458545,준대규모점포,203191.25706078     ,447312.903662969    ,서울특별시 강남구 신사동 660번지 18호,2024-04-15 15:28:46
3220000,2012322016207500003,2012-05-18,,영업/정상,,,,,272.02,,06031,GS THE FRESH 신사점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 압구정로18길 25 (신사동, 한국산업양행빌딩)",정상영업,1,01,025184089,준대규모점포,,,,2025-05-07 10:45:12
3220000,2013322016207500001,2013-02-15,,영업/정상,,,,,3718.56,,,동화상가(주),그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 학동로4길 15 (논현동),정상영업,1,01,,대규모점포,,,,2013-02-15 11:06:24
3220000,2013322016207500002,2013-06-04,,영업/정상,,,,,231,,,홈플러스익스프레스 학동역점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 학동로 176 (논현동),정상영업,1,01,025168546,준대규모점포,,,,2024-04-15 15:24:58
3220000,2014322016207500001,2014-03-25,,영업/정상,,,,2014-03-26,3246.51,,,신원아침도시마인상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 도산대로85길 30 (청담동),정상영업,1,01,0234465999,대규모점포,,,,2014-03-26 13:21:24
3220000,2014322016207500005,2012-01-19,,영업/정상,,,,,177.8,,,롯데슈퍼 논현점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 언주로122길 25 (논현동, 두산위브아파트)",정상영업,1,01,0234665601,준대규모점포,,,,2017-04-26 18:33:19
3220000,2014322016207500007,2012-07-02,,영업/정상,,,,,730.7,,,롯데쇼핑(주) 롯데슈퍼 삼성점,구분없음,I,2025-12-21 02:40:00,서울특별시 강남구 선릉로 660 (삼성동),정상영업,1,01,0234455601,준대규모점포,,,,2025-12-19 10:28:57
3220000,2014322016207500008,2012-07-02,,영업/정상,,,,,294.9,,,롯데슈퍼 코엑스점,구분없음,I,2025-12-15 16:15:28,서울특별시 강남구 봉은사로103길 5 (삼성동),정상영업,1,01,0234465602,준대규모점포,,,,2023-05-09 15:26:03
3220000,2014322016207500010,2014-09-16,,영업/정상,,,,,510.88,,06114,GS THE FRESH 강남영동점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 강남대로128길 20, 영동프라자 (논현동)",정상영업,1,01,0220062156,준대규모점포,,,서울특별시 강남구 논현동 140 영동프라자,2025-05-07 10:30:38
3220000,2014322016207500011,2014-11-25,,영업/정상,,,,,13667,,,도심공항몰(CALT MALL),쇼핑센터,I,2025-12-15 16:15:28,서울특별시 강남구 테헤란로87길 22-0 (삼성동),정상영업,1,01,025510705,대규모점포,,,,2019-04-11 14:04:06
3220000,2015322016207500001,2015-12-11,,영업/정상,,,,,5155.7,,06129,점프밀라노,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 강남대로 432 (역삼동, 점프밀라노)",정상영업,1,01,0234467133,대규모점포,,,,2025-02-06 13:09:54
3220000,2016322016207500001,2016-12-29,,영업/정상,,,,,358.71,,06091,노브랜드 삼성점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 삼성로 633, 1층 (삼성동, 삼광빌딩)",정상영업,1,01,023809461,준대규모점포,,,,2024-04-19 09:46:16
3220000,2018322016207500001,2018-08-03,,영업/정상,,,,,677.2,135-825,,삐에로쇼핑 강남논현점,구분없음,I,2025-12-15 16:15:28,,정상영업,1,01,023809461,준대규모점포,201994.292033914    ,445091.876704064    ,서울특별시 강남구 논현동 164번지 5호 외 3필지,2018-12-27 10:53:42
3220000,2021322024907500001,2021-03-19,,영업/정상,,,,,7511.51,,06142,더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",영업개시전,5,01,,대규모점포,,,서울특별시 강남구 역삼동 676 센터필드,2021-03-22 19:43:27
3220000,2022322024907500001,2022-04-12,,영업/정상,,,,,794.7,,06034,이마트에브리데이 강남시장점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 압구정로2길 46, 1층 (신사동, ---------)",정상영업,1,01,023805042,준대규모점포,201757.494098748    ,446282.45446652     ,서울특별시 강남구 신사동 510-11 강남상가아파트,2022-04-26 10:07:26
3220000,2022322024907500002,2022-09-15,,영업/정상,,,,,198,,06017,GS THE FRESH 압구정점,구분없음,I,2025-12-15 16:15:28,"서울특별시 강남구 압구정로 312, 1층 (신사동)",정상영업,1,01,0220062678,준대규모점포,203069.441212025    ,447391.130408384    ,서울특별시 강남구 신사동 638-6,2025-05-07 14:16:25
3220000,2024322024907500001,2024-07-30,,영업/정상,,,,,183,,06012,GS THE FRESH 청담점,대형마트,I,2025-12-15 16:15:28,"서울특별시 강남구 도산대로89길 35, 지상1층 107, 108호 (청담동, 청담범신칼릭스빌2차)",영업개시전,5,01,0220062364,준대규모점포,204504.368683467    ,447166.991324457    ,서울특별시 강남구 청담동 109-16 청담범신칼릭스빌2차,2025-05-07 10:35:44
3220000,1984322008307500006,1984-03-07,,휴업,,,,,,,,(주)금강개발산업,그 밖의 대규모점포,I,2025-12-15 16:15:28,,휴업처리,2,02,025492233,,,,서울특별시 강남구 압구정동 456호   ,2007-07-14 10:53:01
3220000,1984322016207500001,1984-02-08,,영업/정상,,,,,11740.39,,06288,한보종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 삼성로 150 (대치동, 한보미도맨션)",정상영업,1,01,025614267,대규모점포,,,서울특별시 강남구 대치동 511번지 한보미도맨션,2018-04-18 17:24:03
3220000,1996322016207500001,1996-11-15,,영업/정상,,,,,12025.9,135-926,,한솔필리아,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 역삼로 310 (역삼동),정상영업,1,01,025503090,대규모점포,,,서울특별시 강남구 역삼동 755번지,2018-04-18 16:09:06
3220000,2001322008307500001,1974-11-10,,영업/정상,,,,,3062.7,,,강남시장,복합쇼핑몰,I,2025-12-15 16:15:28,서울특별시 강남구 압구정로2길 46 (신사동),정상영업,1,01,025420874,대규모점포,201757.494098748    ,446282.45446652     ,서울특별시 강남구 신사동 510번지 11호,2020-11-08 15:42:17
3220000,2001322008307500003,1979-01-17,,영업/정상,,,,,0,,,논현종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 강남구 봉은사로33길 33 (논현동),정상영업,1,01,025491940,대규모점포,203005.088001821    ,445311.309960952    ,서울특별시 강남구 논현동 227번지 4호,2019-05-09 16:34:32
3220000,2001322008307500004,1987-02-02,,영업/정상,,,,,0,,,두산아케이드,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 강남구 언주로 726 (논현동, 두산빌딩)",정상영업,1,01,025103114,대규모점포,203050.783890109    ,446316.514036122    ,서울특별시 강남구 논현동 105번지 7호,2013-12-30 13:52:36
3220000,2001322008307500005,1979-04-10,,휴업,,,,,,,,금강상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,,휴업처리,2,02,025492233,,,,서울특별시 강남구 압구정동 456호   ,2007-07-14 10:53:01
